sigCmpx[0].real, 0x0003,
sigCmpx[55].real, 0x0000,
sigCmpx[55].imag, 0x0000,
sigCmpx[56].real, 0x0000,
sigCmpx[56].imag, 0x0000,
sigCmpx[57].real, 0x0000,
sigCmpx[57].imag, 0x0000,
sigCmpx[58].real, 0x0000,
sigCmpx[58].imag, 0x0000,
sigCmpx[59].real, 0x0000,
sigCmpx[59].imag, 0x0000,
sigCmpx[60].real, 0x0000,
sigCmpx[60].imag, 0x0000,
sigCmpx[61].real, 0x0000,
sigCmpx[61].imag, 0x0000,
sigCmpx[62].real, 0x0000,
sigCmpx[62].imag, 0x0000,
sigCmpx[63].real, 0x0000,
sigCmpx[63].imag, 0x0000,
sigCmpx[64].real, 0x0145,
sigCmpx[64].imag, 0x0000,
sigCmpx[65].real, 0x0000,
sigCmpx[65].imag, 0x0000,
sigCmpx[66].real, 0x0000,
sigCmpx[66].imag, 0x0000,
sigCmpx[67].real, 0x0000,
sigCmpx[67].imag, 0x0000,
sigCmpx[68].real, 0x0000,
sigCmpx[68].imag, 0x0000,
sigCmpx[69].real, 0x0000,
sigCmpx[69].imag, 0x0000,
sigCmpx[70].real, 0x0000,
sigCmpx[70].imag, 0x0000,
sigCmpx[71].real, 0x0000,
sigCmpx[71].imag, 0x0000,
sigCmpx[72].real, 0x0000,
sigCmpx[72].imag, 0x0000,
sigCmpx[73].real, 0x0000,
sigCmpx[73].imag, 0x0000,
sigCmpx[74].real, 0x0000,
sigCmpx[74].imag, 0x0000,
sigCmpx[75].real, 0x0000,
sigCmpx[75].imag, 0x0000,
sigCmpx[76].real, 0x0000,
sigCmpx[76].imag, 0x0000,
sigCmpx[77].real, 0x0000,
sigCmpx[77].imag, 0x0000,
sigCmpx[78].real, 0x0000,
sigCmpx[78].imag, 0x0000,
sigCmpx[79].real, 0x0000,
sigCmpx[79].imag, 0x0000,
sigCmpx[80].real, 0x0000,
sigCmpx[80].imag, 0x0000,
sigCmpx[81].real, 0x0000,
sigCmpx[81].imag, 0x0000,
sigCmpx[82].real, 0x0000,
sigCmpx[82].imag, 0x0000,
sigCmpx[83].real, 0x0000,
sigCmpx[83].imag, 0x0000,
sigCmpx[84].real, 0x0000,
sigCmpx[84].imag, 0x0000,
sigCmpx[85].real, 0x0000,
sigCmpx[85].imag, 0x0000,
sigCmpx[86].real, 0x0000,
sigCmpx[86].imag, 0x0000,
sigCmpx[87].real, 0x0000,
sigCmpx[87].imag, 0x0001,
sigCmpx[88].real, 0x0001,
sigCmpx[88].imag, 0x0003,
sigCmpx[89].real, 0x000B,
sigCmpx[89].imag, 0x01B2,
sigCmpx[90].real, 0x001C,
sigCmpx[90].imag, 0x0006,
sigCmpx[91].real, 0x0003,
sigCmpx[91].imag, 0x0001,
sigCmpx[92].real, 0x0001,
sigCmpx[92].imag, 0x0001,
sigCmpx[93].real, 0x0000,
sigCmpx[93].imag, 0x0000,
sigCmpx[94].real, 0x0000,
sigCmpx[94].imag, 0x0000,
sigCmpx[95].real, 0x0000,
sigCmpx[95].imag, 0x0000,
sigCmpx[96].real, 0x0000,
sigCmpx[96].imag, 0x0000,
sigCmpx[97].real, 0x0000,
sigCmpx[97].imag, 0x0000,
sigCmpx[98].real, 0x0000,
sigCmpx[98].imag, 0x0000,
sigCmpx[99].real, 0x0000,
sigCmpx[99].imag, 0x0000,
sigCmpx[100].real, 0x0000,
sigCmpx[100].imag, 0x0000,
sigCmpx[101].real, 0x0000,
sigCmpx[101].imag, 0x0000,
sigCmpx[102].real, 0x0000,
sigCmpx[102].imag, 0x0000,
sigCmpx[103].real, 0x0000,
sigCmpx[103].imag, 0x0000,
sigCmpx[104].real, 0x0000,
sigCmpx[104].imag, 0x0000,
sigCmpx[105].real, 0x0000,
sigCmpx[105].imag, 0x0000,
sigCmpx[106].real, 0x0000,
sigCmpx[106].imag, 0x0000,
sigCmpx[107].real, 0x0000,
sigCmpx[107].imag, 0x0000,
sigCmpx[108].real, 0x0000,
sigCmpx[108].imag, 0x0000,
sigCmpx[109].real, 0x0001,
sigCmpx[109].imag, 0x0001,
sigCmpx[110].real, 0x0001,
sigCmpx[110].imag, 0x0001,
sigCmpx[111].real, 0x0002,
sigCmpx[111].imag, 0x0003,
sigCmpx[112].real, 0x0004,
sigCmpx[112].imag, 0x0007,
sigCmpx[113].real, 0x000B,
sigCmpx[113].imag, 0x0014,
sigCmpx[114].real, 0x002C,
sigCmpx[114].imag, 0x008E,
sigCmpx[115].real, 0x076C,
sigCmpx[115].imag, 0x0396,
sigCmpx[116].real, 0x008C,
sigCmpx[116].imag, 0x0039,
sigCmpx[117].real, 0x0020,
sigCmpx[117].imag, 0x0015,
sigCmpx[118].real, 0x0010,
sigCmpx[118].imag, 0x000C,
sigCmpx[119].real, 0x000A,
sigCmpx[119].imag, 0x0008,
sigCmpx[120].real, 0x0007,
sigCmpx[120].imag, 0x0006,
sigCmpx[121].real, 0x0006,
sigCmpx[121].imag, 0x0005,
sigCmpx[122].real, 0x0005,
sigCmpx[122].imag, 0x0004,
sigCmpx[123].real, 0x0004,
sigCmpx[123].imag, 0x0004,
sigCmpx[124].real, 0x0004,
sigCmpx[124].imag, 0x0004,
sigCmpx[125].real, 0x0003,
sigCmpx[125].imag, 0x0003,
sigCmpx[126].real, 0x0003,
sigCmpx[126].imag, 0x0003,
sigCmpx[127].real, 0x0003,
sigCmpx[127].imag, 0x0003,
sigCmpx[128].real, 0xF340,
sigCmpx[128].imag, 0x0000,
sigCmpx[129].real, 0x000C,
sigCmpx[129].imag, 0x0000,
sigCmpx[130].real, 0x000C,
sigCmpx[130].imag, 0x0000,
sigCmpx[131].real, 0x000D,
sigCmpx[131].imag, 0x0000,
sigCmpx[132].real, 0x000C,
sigCmpx[132].imag, 0x0000,
sigCmpx[133].real, 0x000C,
sigCmpx[133].imag, 0x0000,
sigCmpx[134].real, 0x000C,
sigCmpx[134].imag, 0x0000,
sigCmpx[135].real, 0x000C,
sigCmpx[135].imag, 0x0000,
sigCmpx[136].real, 0x000C,
sigCmpx[136].imag, 0x0000,
sigCmpx[137].real, 0x000B,
sigCmpx[137].imag, 0x0000,
sigCmpx[138].real, 0x000B,
sigCmpx[138].imag, 0x0000,
sigCmpx[139].real, 0x000B,
sigCmpx[139].imag, 0x0000,
sigCmpx[140].real, 0x000B,
sigCmpx[140].imag, 0x0000,
sigCmpx[141].real, 0x000A,
sigCmpx[141].imag, 0x0000,
sigCmpx[142].real, 0x000A,
sigCmpx[142].imag, 0x0000,
sigCmpx[143].real, 0x0009,
sigCmpx[143].imag, 0x0000,
sigCmpx[144].real, 0x0008,
sigCmpx[144].imag, 0x0000,
sigCmpx[145].real, 0x0007,
sigCmpx[145].imag, 0x0000,
sigCmpx[146].real, 0x0007,
sigCmpx[146].imag, 0x0000,
sigCmpx[147].real, 0x0006,
sigCmpx[147].imag, 0x0000,
sigCmpx[148].real, 0x0006,
sigCmpx[148].imag, 0x0000,
sigCmpx[149].real, 0x0004,
sigCmpx[149].imag, 0x0000,
sigCmpx[150].real, 0x0004,
sigCmpx[150].imag, 0x0000,
sigCmpx[151].real, 0x0003,
sigCmpx[151].imag, 0x0000,
sigCmpx[152].real, 0x0002,
sigCmpx[152].imag, 0x0000,
sigCmpx[153].real, 0x0000,
sigCmpx[153].imag, 0x0000,
sigCmpx[154].real, 0x0000,
sigCmpx[154].imag, 0x0000,
sigCmpx[155].real, 0xFFFE,
sigCmpx[155].imag, 0x0000,
sigCmpx[156].real, 0xFFFD,
sigCmpx[156].imag, 0x0000,
sigCmpx[157].real, 0xFFFB,
sigCmpx[157].imag, 0x0000,
sigCmpx[158].real, 0xFFF9,
sigCmpx[158].imag, 0x0000,
sigCmpx[159].real, 0xFFF7,
sigCmpx[159].imag, 0x0000,
sigCmpx[160].real, 0xFFF5,
sigCmpx[160].imag, 0x0000,
sigCmpx[161].real, 0xFFF3,
sigCmpx[161].imag, 0x0000,
sigCmpx[162].real, 0xFFF1,
sigCmpx[162].imag, 0x0000,
sigCmpx[163].real, 0xFFED,
sigCmpx[163].imag, 0x0000,
sigCmpx[164].real, 0xFFEA,
sigCmpx[164].imag, 0x0000,
sigCmpx[165].real, 0xFFE6,
sigCmpx[165].imag, 0x0000,
sigCmpx[166].real, 0xFFE2,
sigCmpx[166].imag, 0x0000,
sigCmpx[167].real, 0xFFDD,
sigCmpx[167].imag, 0x0000,
sigCmpx[168].real, 0xFFD7,
sigCmpx[168].imag, 0x0000,
sigCmpx[169].real, 0xFFCF,
sigCmpx[169].imag, 0x0000,
sigCmpx[170].real, 0xFFC7,
sigCmpx[170].imag, 0x0000,
sigCmpx[171].real, 0xFFBC,
sigCmpx[171].imag, 0x0000,
sigCmpx[172].real, 0xFFAF,
sigCmpx[172].imag, 0x0000,
sigCmpx[173].real, 0xFF9E,
sigCmpx[173].imag, 0x0000,
sigCmpx[174].real, 0xFF86,
sigCmpx[174].imag, 0x0000,
sigCmpx[175].real, 0xFF62,
sigCmpx[175].imag, 0x0000,
sigCmpx[176].real, 0xFF29,
sigCmpx[176].imag, 0x0000,
sigCmpx[177].real, 0xFEBD,
sigCmpx[177].imag, 0x0000,
sigCmpx[178].real, 0xFD9D,
sigCmpx[178].imag, 0x0000,
sigCmpx[179].real, 0xF147,
sigCmpx[179].imag, 0x0000,
sigCmpx[180].real, 0x03C6,
sigCmpx[180].imag, 0x0000,
sigCmpx[181].real, 0x01B7,
sigCmpx[181].imag, 0x0000,
sigCmpx[182].real, 0x0120,
sigCmpx[182].imag, 0x0000,
sigCmpx[183].real, 0x00D7,
sigCmpx[183].imag, 0x0000,
sigCmpx[184].real, 0x00AD,
sigCmpx[184].imag, 0x0000,
sigCmpx[185].real, 0x0091,
sigCmpx[185].imag, 0x0000,
sigCmpx[186].real, 0x007D,
sigCmpx[186].imag, 0x0000,
sigCmpx[187].real, 0x006D,
sigCmpx[187].imag, 0x0000,
sigCmpx[188].real, 0x0060,
sigCmpx[188].imag, 0x0000,
sigCmpx[189].real, 0x0056,
sigCmpx[189].imag, 0x0000,
sigCmpx[190].real, 0x004D,
sigCmpx[190].imag, 0x0000,
sigCmpx[191].real, 0x0046,
sigCmpx[191].imag, 0x0000,
sigCmpx[192].real, 0x0040,
sigCmpx[192].imag, 0x0000,
sigCmpx[193].real, 0x003A,
sigCmpx[193].imag, 0x0000,
sigCmpx[194].real, 0x0034,
sigCmpx[194].imag, 0x0000,
sigCmpx[195].real, 0x002F,
sigCmpx[195].imag, 0x0000,
sigCmpx[196].real, 0x002A,
sigCmpx[196].imag, 0x0000,
sigCmpx[197].real, 0x0026,
sigCmpx[197].imag, 0x0000,
sigCmpx[198].real, 0x0020,
sigCmpx[198].imag, 0x0000,
sigCmpx[199].real, 0x001C,
sigCmpx[199].imag, 0x0000,
sigCmpx[200].real, 0x0017,
sigCmpx[200].imag, 0x0000,
sigCmpx[201].real, 0x0013,
sigCmpx[201].imag, 0x0000,
sigCmpx[202].real, 0x000E,
sigCmpx[202].imag, 0x0000,
sigCmpx[203].real, 0x000A,
sigCmpx[203].imag, 0x0000,
sigCmpx[204].real, 0x0004,
sigCmpx[204].imag, 0x0000,
sigCmpx[205].real, 0xFFFF,
sigCmpx[205].imag, 0x0000,
sigCmpx[206].real, 0xFFFA,
sigCmpx[206].imag, 0x0000,
sigCmpx[207].real, 0xFFF4,
sigCmpx[207].imag, 0x0000,
sigCmpx[208].real, 0xFFED,
sigCmpx[208].imag, 0x0000,
sigCmpx[209].real, 0xFFE6,
sigCmpx[209].imag, 0x0000,
sigCmpx[210].real, 0xFFDF,
sigCmpx[210].imag, 0x0000,
sigCmpx[211].real, 0xFFD7,
sigCmpx[211].imag, 0x0000,
sigCmpx[212].real, 0xFFCE,
sigCmpx[212].imag, 0x0000,
sigCmpx[213].real, 0xFFC4,
sigCmpx[213].imag, 0x0000,
sigCmpx[214].real, 0xFFB9,
sigCmpx[214].imag, 0x0000,
sigCmpx[215].real, 0xFFAC,
sigCmpx[215].imag, 0x0000,
sigCmpx[216].real, 0xFF9E,
sigCmpx[216].imag, 0x0000,
sigCmpx[217].real, 0xFF8D,
sigCmpx[217].imag, 0x0000,
sigCmpx[218].real, 0xFF7B,
sigCmpx[218].imag, 0x0000,
sigCmpx[219].real, 0xFF65,
sigCmpx[219].imag, 0x0000,
sigCmpx[220].real, 0xFF4A,
sigCmpx[220].imag, 0x0000,
sigCmpx[221].real, 0xFF29,
sigCmpx[221].imag, 0x0000,
sigCmpx[222].real, 0xFF02,
sigCmpx[222].imag, 0x0000,
sigCmpx[223].real, 0xFECF,
sigCmpx[223].imag, 0x0000,
sigCmpx[224].real, 0xFE8B,
sigCmpx[224].imag, 0x0000,
sigCmpx[225].real, 0xFE2F,
sigCmpx[225].imag, 0x0000,
sigCmpx[226].real, 0xFDA9,
sigCmpx[226].imag, 0x0000,
sigCmpx[227].real, 0xFCD3,
sigCmpx[227].imag, 0x0000,
sigCmpx[228].real, 0xFB4A,
sigCmpx[228].imag, 0x0000,
sigCmpx[229].real, 0xF790,
sigCmpx[229].imag, 0x0000,
sigCmpx[230].real, 0xE12D,
sigCmpx[230].imag, 0x0000,
sigCmpx[231].real, 0x156C,
sigCmpx[231].imag, 0x0000,
sigCmpx[232].real, 0x085E,
sigCmpx[232].imag, 0x0000,
sigCmpx[233].real, 0x055C,
sigCmpx[233].imag, 0x0000,
sigCmpx[234].real, 0x0406,
sigCmpx[234].imag, 0x0000,
sigCmpx[235].real, 0x0345,
sigCmpx[235].imag, 0x0000,
sigCmpx[236].real, 0x02CA,
sigCmpx[236].imag, 0x0000,
sigCmpx[237].real, 0x0274,
sigCmpx[237].imag, 0x0000,
sigCmpx[238].real, 0x0236,
sigCmpx[238].imag, 0x0000,
sigCmpx[239].real, 0x0206,
sigCmpx[239].imag, 0x0000,
sigCmpx[240].real, 0x01E1,
sigCmpx[240].imag, 0x0000,
sigCmpx[241].real, 0x01C3,
sigCmpx[241].imag, 0x0000,
sigCmpx[242].real, 0x01AB,
sigCmpx[242].imag, 0x0000,
sigCmpx[243].real, 0x0197,
sigCmpx[243].imag, 0x0000,
sigCmpx[244].real, 0x0186,
sigCmpx[244].imag, 0x0000,
sigCmpx[245].real, 0x0179,
sigCmpx[245].imag, 0x0000,
sigCmpx[246].real, 0x016D,
sigCmpx[246].imag, 0x0000,
sigCmpx[247].real, 0x0163,
sigCmpx[247].imag, 0x0000,
sigCmpx[248].real, 0x015B,
sigCmpx[248].imag, 0x0000,
sigCmpx[249].real, 0x0154,
sigCmpx[249].imag, 0x0000,
sigCmpx[250].real, 0x014E,
sigCmpx[250].imag, 0x0000,
sigCmpx[251].real, 0x014A,
sigCmpx[251].imag, 0x0000,
sigCmpx[252].real, 0x0146,
sigCmpx[252].imag, 0x0000,
sigCmpx[253].real, 0x0143,
sigCmpx[253].imag, 0x0000,
sigCmpx[254].real, 0x0141,
sigCmpx[254].imag, 0x0000,
sigCmpx[255].real, 0x0140,
sigCmpx[255].imag, 0x0000,
